1114266679029182465	2019-04-05 20:40:53	http://twitter.com/DCarsonCPA_MFC/status/1114266679029182465	RT @Georgetown Last week, more than 500 @GUAlumni, students and faculty gathered for the second university-wide Women’s Forum (#GWF19), where participants shared their experience and expertise in leadership, entrepreneurship, law, social justice and the sciences: https://t.co/xkVpjpJCZC	@DCarsonCPA_MFC	Dean Carson	United States of America	New York	New York	Neutral	Neutral	Twitter	M	95045	1842	4999	RT @Georgetown Last week, more than 500 @GUAlumni, students and faculty gathered for the second university-wide Women’s Forum (#GWF19), where participants shared their experience and expertise in leadership, entrepreneurship, law, social justice and the sciences: https://t.co/xkVpjpJCZC	Retweet		
1114269891941535746	2019-04-05 20:53:39	http://twitter.com/AnjaneyaSingh1/status/1114269891941535746	RT @Georgetown This month, Health Education Services and partners will host a number of events across campus for #SexualAssaultAwarenessMonth. We'd like to remind students during #SAAM that resources and support services are available at: https://t.co/j8rBoTFc6l https://t.co/OdHqQ77SNq	@AnjaneyaSingh1	Chowkidar Anjaneya Singh Shrinet 🇮🇳🇮🇳🇮🇳	India	Delhi	Delhi	Neutral	Neutral	Twitter		20751	163	90	RT @Georgetown This month, Health Education Services and partners will host a number of events across campus for #SexualAssaultAwarenessMonth. We'd like to remind students during #SAAM that resources and support services are available at: https://t.co/j8rBoTFc6l https://t.co/OdHqQ77SNq	Retweet		
1114240644539650049	2019-04-05 18:57:25	http://twitter.com/gumedcenter/status/1114240644539650049	RT @Georgetown We're excited to partner with @GoogleCloud on a variety of research, teaching and learning initiatives. Within a year, we'll migrate the university’s on-site data storage to the Google Cloud Platform. https://t.co/wVXWTlHI4E	@gumedcenter	GU Medical Center	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter		4281	3164	660	RT @Georgetown We're excited to partner with @GoogleCloud on a variety of research, teaching and learning initiatives. Within a year, we'll migrate the university’s on-site data storage to the Google Cloud Platform. https://t.co/wVXWTlHI4E	Retweet		
1114309792934313989	2019-04-05 23:32:12	http://twitter.com/carrickflynn/status/1114309792934313989	RT @Georgetown As part of Georgetown's Technology and Society initiative, the Center for Security and Emerging Technology (CSET) at @georgetownsfs will focus on artificial intelligence (AI) and computing as they relate to security and international policy: https://t.co/abEzodvU2Z	@carrickflynn	Carrick Flynn	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter	M	19	112	72	RT @Georgetown As part of Georgetown's Technology and Society initiative, the Center for Security and Emerging Technology (CSET) at @georgetownsfs will focus on artificial intelligence (AI) and computing as they relate to security and international policy: https://t.co/abEzodvU2Z	Retweet		
1114274490500907008	2019-04-05 21:11:55	http://twitter.com/GeorgetownELC/status/1114274490500907008	RT @Georgetown Looking for an excuse to get off campus? Here's one. 🌸🌸🌸🌸🌸 https://t.co/cBatwV7e2Q	@GeorgetownELC	Georgetown ELC	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter		360	229	83	"RT @Georgetown Looking for an excuse to get off campus? Here's one.
🌸🌸🌸🌸🌸 https://t.co/cBatwV7e2Q"	Retweet		
1114188427166191617	2019-04-05 15:29:56	http://twitter.com/GUHospitality/status/1114188427166191617	RT @Georgetown We're excited to partner with @GoogleCloud on a variety of research, teaching and learning initiatives. Within a year, we'll migrate the university’s on-site data storage to the Google Cloud Platform. https://t.co/wVXWTlHI4E	@GUHospitality	GU Hospitality MPS	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter		688	570	908	RT @Georgetown We're excited to partner with @GoogleCloud on a variety of research, teaching and learning initiatives. Within a year, we'll migrate the university’s on-site data storage to the Google Cloud Platform. https://t.co/wVXWTlHI4E	Retweet		
1114243141501059072	2019-04-05 19:07:21	http://twitter.com/annaigenomam/status/1114243141501059072	RT @Georgetown Looking for an excuse to get off campus? Here's one. 🌸🌸🌸🌸🌸 https://t.co/cBatwV7e2Q	@annaigenomam	Gianna				Neutral	Neutral	Twitter	F	203	7	37	"RT @Georgetown Looking for an excuse to get off campus? Here's one.
🌸🌸🌸🌸🌸 https://t.co/cBatwV7e2Q"	Retweet		
1114264250808184834	2019-04-05 20:31:14	http://twitter.com/GUAlumni/status/1114264250808184834	RT @Georgetown Last week, more than 500 @GUAlumni, students and faculty gathered for the second university-wide Women’s Forum (#GWF19), where participants shared their experience and expertise in leadership, entrepreneurship, law, social justice and the sciences: https://t.co/xkVpjpJCZC	@GUAlumni	Georgetown Alumni	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter		14516	12597	546	RT @Georgetown Last week, more than 500 @GUAlumni, students and faculty gathered for the second university-wide Women’s Forum (#GWF19), where participants shared their experience and expertise in leadership, entrepreneurship, law, social justice and the sciences: https://t.co/xkVpjpJCZC	Retweet		
1114232273744867333	2019-04-05 18:24:10	http://twitter.com/GUMedicine/status/1114232273744867333	RT @Georgetown Last week, more than 500 @GUAlumni, students and faculty gathered for the second university-wide Women’s Forum (#GWF19), where participants shared their experience and expertise in leadership, entrepreneurship, law, social justice and the sciences: https://t.co/xkVpjpJCZC	@GUMedicine	Georgetown Medicine	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter		2880	2744	331	RT @Georgetown Last week, more than 500 @GUAlumni, students and faculty gathered for the second university-wide Women’s Forum (#GWF19), where participants shared their experience and expertise in leadership, entrepreneurship, law, social justice and the sciences: https://t.co/xkVpjpJCZC	Retweet		
1114190163947790337	2019-04-05 15:36:50	http://twitter.com/GUIntelligence/status/1114190163947790337	RT @Georgetown We're excited to partner with @GoogleCloud on a variety of research, teaching and learning initiatives. Within a year, we'll migrate the university’s on-site data storage to the Google Cloud Platform. https://t.co/wVXWTlHI4E	@GUIntelligence	GU Applied Intel	United States of America	District of Columbia	Washington, D.C.	Neutral	Neutral	Twitter		219	40	30	RT @Georgetown We're excited to partner with @GoogleCloud on a variety of research, teaching and learning initiatives. Within a year, we'll migrate the university’s on-site data storage to the Google Cloud Platform. https://t.co/wVXWTlHI4E	Retweet		
