GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1123874831798345729		http://twitter.com/TKovachNashvil/status/1123874831798345729	OH, YEAH... just put the tipster's NAME out there in the HEADLINES. 😮🙄 (Like, there aren't any #Mafia types out there that might've been involved in this multi-million-dollar #CollegeCheatingScandal that might want to kill him....) And yet, #journalists wonder why we mock. https://t.co/CtxuN3Ws1Y	@TKovachNashvil	Tom Kovach	United States of America	Tennessee	Nashville	Negative	Unclassified	Twitter	M					"OH, YEAH... just put the tipster's NAME out there in the HEADLINES.  😮🙄

(Like, there aren't any #Mafia types out there that might've been involved in this multi-million-dollar #CollegeCheatingScandal that might want to kill him....)

And yet, #journalists wonder why we mock. https://t.co/CtxuN3Ws1Y"	Tweet		
1123982129187172352		http://twitter.com/IndependentInst/status/1123982129187172352	RT @DavidTheroux Richard Vedder: Senator Warren’s Worst Higher Education Proposal Ever Made https://t.co/ilPYJt5hge @Forbes #college #collegescam #CollegeAdmissionScandal #CollegeCheatingScandal #CollegeStudent	@IndependentInst	Independent Institute	United States of America	California	San Francisco	Negative	Joy	Twitter						RT @DavidTheroux Richard Vedder: Senator Warren’s Worst Higher Education Proposal Ever Made https://t.co/ilPYJt5hge @Forbes #college #collegescam #CollegeAdmissionScandal #CollegeCheatingScandal #CollegeStudent	Retweet		
1123936105118748672		http://twitter.com/Johnnyb46146799/status/1123936105118748672	RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California. The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf	@Johnnyb46146799	J Byrd	United States of America	Texas		Neutral	Neutral	Twitter						"RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California.

The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf"	Retweet		
1123776478305554437		http://twitter.com/LANE_MAGA/status/1123776478305554437	RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California. The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf	@LANE_MAGA	MAGALANE				Neutral	Neutral	Twitter						"RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California.

The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf"	Retweet		
1123746162702540801		http://twitter.com/Lillyms1/status/1123746162702540801	RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California. The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf	@Lillyms1	Ima Me ⭐️⭐️⭐️	United States of America			Neutral	Neutral	Twitter	F					"RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California.

The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf"	Retweet		
1123772046033526789		http://twitter.com/LocketsByJen/status/1123772046033526789	But but but...affirmative action 😒😡 I refuse to let this story die #CollegeCheatingScandal Chinese Family Reportedly Paid $6.5 Million for Spot at Stanford https://t.co/dIqF4pjwTy	@LocketsByJen	Jennifer Reynolds	United States of America	Arizona		Negative	Anger	Twitter	F					"But but but...affirmative action 😒😡 I refuse to let this story die
#CollegeCheatingScandal

Chinese Family Reportedly Paid $6.5 Million for Spot at Stanford https://t.co/dIqF4pjwTy"	Tweet		
1124044607539560450		http://twitter.com/jackyalcine/status/1124044607539560450	RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	@jackyalcine	jackyalciné (he/him/his)				Neutral	Neutral	Twitter						RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	Retweet		
1123834447093207040		http://twitter.com/Christo30383782/status/1123834447093207040	Looking for some people to spoil, please follow and retweet. Must be in school or working, no bums. #sugarbabyneeded #sugarbabywanted #sugardaddytwitter #sugarbabyneeded #CollegeSigningDay #CollegeCheatingScandal #CollegeStudent	@Christo30383782	Christopher Bruce				Positive	Sadness	Twitter	M					Looking for some people to spoil, please follow and retweet. Must be in school or working, no bums. #sugarbabyneeded #sugarbabywanted #sugardaddytwitter #sugarbabyneeded #CollegeSigningDay #CollegeCheatingScandal #CollegeStudent	Tweet		
1123978654525136901		http://twitter.com/JanetHaneberg/status/1123978654525136901	RT @JaVonniBrustow One of the students in the #CollegeCheatingScandal was admitted after $6mil+ in bribe money from their dad. The student is a Beijing native which goes against the affirmative action narrative that Asians are smarter & admitted at an intellectual advantage https://t.co/lORDFeRktt	@JanetHaneberg	Janet Haneberg				Neutral	Unclassified	Twitter	F					RT @JaVonniBrustow One of the students in the #CollegeCheatingScandal was admitted after $6mil+ in bribe money from their dad. The student is a Beijing native which goes against the affirmative action narrative that Asians are smarter & admitted at an intellectual advantage https://t.co/lORDFeRktt	Retweet		
1123939186199924736		http://twitter.com/isobber/status/1123939186199924736	RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California. The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf	@isobber	Fitzger	United States of America	New York	New York	Neutral	Neutral	Twitter						"RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California.

The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf"	Retweet		
1124056629845090304		http://twitter.com/socialblahblah/status/1124056629845090304	Ha! There's no #honorAmongThieves #CollegeCheatingScandal	@socialblahblah	Suzanne P.	United States of America	California		Positive	Sadness	Twitter	F					Ha! There's no #honorAmongThieves #CollegeCheatingScandal	Tweet		
1124070244249669633		http://twitter.com/JB_SoulNerd/status/1124070244249669633	RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	@JB_SoulNerd	JB	United States of America	New York	New York	Neutral	Neutral	Twitter						RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	Retweet		
1123971640805789696		http://twitter.com/kindofmeem/status/1123971640805789696	RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	@kindofmeem	in pain au chocolat	France	Auvergne-Rhône-Alpes	Lyon	Neutral	Neutral	Twitter						RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	Retweet		
1124016483070291968		http://twitter.com/iamshayness/status/1124016483070291968	Donovan is seriously ALWAYS on point @TheGrapevineTV #CollegeCheatingScandal	@iamshayness	Shayness	United Kingdom	Greater London	London	Negative	Anger	Twitter						Donovan is seriously ALWAYS on point @TheGrapevineTV #CollegeCheatingScandal	Tweet		
1123748781571432450		http://twitter.com/EeezeePeezee143/status/1123748781571432450	RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California. The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf	@EeezeePeezee143	Lemon Squeezy				Neutral	Neutral	Twitter						"RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California.

The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf"	Retweet		
1123958436478291968		http://twitter.com/Anjelica_Dani/status/1123958436478291968	RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	@Anjelica_Dani	AnjelicaDani				Neutral	Neutral	Twitter						RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	Retweet		
1123766559812595716		http://twitter.com/EversFam/status/1123766559812595716	RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California. The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf	@EversFam	⭐️🇺🇸 ⏳EversFam⏳🇺🇸⭐️	United States of America			Neutral	Neutral	Twitter						"RT @EpochTimes In the ongoing US #CollegeCheatingScandal, a family from #China is allegedly behind a $6.5 million payment in bribes to secure their daughter a place at @Stanford University in #California.

The #Chinese family has not been charged in the case. https://t.co/kUMe4qa2qf"	Retweet		
1124012371436036096		http://twitter.com/AsjanBajan/status/1124012371436036096	RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	@AsjanBajan	As🐉a	United States of America	Illinois	Chicago	Neutral	Neutral	Twitter	M					RT @TheGrapevineTV New episode up now! Link in bio. #CollegeCheatingScandal https://t.co/DkYNcQEAiH	Retweet		
1123959504809418753		http://twitter.com/hsmit08/status/1123959504809418753	RT @JaVonniBrustow One of the students in the #CollegeCheatingScandal was admitted after $6mil+ in bribe money from their dad. The student is a Beijing native which goes against the affirmative action narrative that Asians are smarter & admitted at an intellectual advantage https://t.co/lORDFeRktt	@hsmit08	hsmit08				Neutral	Unclassified	Twitter						RT @JaVonniBrustow One of the students in the #CollegeCheatingScandal was admitted after $6mil+ in bribe money from their dad. The student is a Beijing native which goes against the affirmative action narrative that Asians are smarter & admitted at an intellectual advantage https://t.co/lORDFeRktt	Retweet		
