GUID	Date (GMT)	URL	Contents	Author	Name	Country	State/Region	City/Urban Area	Category	Emotion	Source	Gender	Posts	Followers	Following	Influence Score	Post Title	Post Type	Image URL	Brand
1121180955530747904		http://twitter.com/pitta49958039/status/1121180955530747904	RT @jimmykimmel Here’s how they should punish the college admissions scandal parents... #OperationVarsityBlues https://t.co/TMZhaaRC9m	@pitta49958039	pitta				Neutral	Neutral	Twitter						RT @jimmykimmel Here’s how they should punish the college admissions scandal parents... #OperationVarsityBlues https://t.co/TMZhaaRC9m	Retweet		
1120883284156641280		http://twitter.com/oildalejoe/status/1120883284156641280	RT @moeanon02 Dont miss the MOE AB Show at 9 pm EST on @PatriotsSoapbox https://t.co/dsnCaLfADd TALKING THE LATEST ON #NXIVM #OperationVarsityBlues #Weinstein #JackDorsey #AlexJones	@oildalejoe	Oildale Joe	United States of America			Neutral	Neutral	Twitter	M					RT @moeanon02 Dont miss the MOE AB Show at 9 pm EST on @PatriotsSoapbox https://t.co/dsnCaLfADd TALKING THE LATEST ON #NXIVM #OperationVarsityBlues #Weinstein #JackDorsey #AlexJones	Retweet		
1120853424420139008		http://twitter.com/calyco599/status/1120853424420139008	RT @moeanon02 Dont miss the MOE AB Show at 9 pm EST on @PatriotsSoapbox https://t.co/dsnCaLfADd TALKING THE LATEST ON #NXIVM #OperationVarsityBlues #Weinstein #JackDorsey #AlexJones	@calyco599	Cathy Collis				Neutral	Neutral	Twitter	F					RT @moeanon02 Dont miss the MOE AB Show at 9 pm EST on @PatriotsSoapbox https://t.co/dsnCaLfADd TALKING THE LATEST ON #NXIVM #OperationVarsityBlues #Weinstein #JackDorsey #AlexJones	Retweet		
1121108043637256192		http://twitter.com/KatCaric/status/1121108043637256192	#loriloughlin hard working crew kids lost USC: https://t.co/kEduYM4yOG Lori thinks she just broke rules, didn't matter much-- when she & system she fed/grew actually stole kids' lives' potentials/paths/future-incomes: ... #privilege #elitism #selfish #operationvarsityblues	@KatCaric	Kat Caric	United States of America	California		Negative	Sadness	Twitter	F					#loriloughlin   hard working crew kids lost USC: https://t.co/kEduYM4yOG  Lori thinks she just broke rules, didn't matter much-- when she & system she fed/grew actually stole kids' lives' potentials/paths/future-incomes:   ... #privilege #elitism #selfish #operationvarsityblues	Tweet		
1120926615834251269		http://twitter.com/hitech_guru/status/1120926615834251269	#MarthaStewart on #LoriLoughlin and #FelicityHuffman's #LegalDrama: 'I Just Feel #Sorry for Them' ... https://t.co/JpX4xlqEFo? #Trends #Life #Global #Lifestyle #celebs #celebrity #RealityTV #RealityStar #Hollywood #collegescam #collegescandals #OperationVarsityBlues #fraud	@hitech_guru	Sandeep Shenoy	Canada	Ontario	Toronto	Neutral	Sadness	Twitter	M					#MarthaStewart on #LoriLoughlin and #FelicityHuffman's #LegalDrama: 'I Just Feel #Sorry for Them' ... https://t.co/JpX4xlqEFo? #Trends #Life #Global #Lifestyle #celebs #celebrity #RealityTV #RealityStar #Hollywood #collegescam #collegescandals #OperationVarsityBlues #fraud	Tweet		
1120853516757630977		http://twitter.com/MariaYes2trump/status/1120853516757630977	RT @moeanon02 Dont miss the MOE AB Show at 9 pm EST on @PatriotsSoapbox https://t.co/dsnCaLfADd TALKING THE LATEST ON #NXIVM #OperationVarsityBlues #Weinstein #JackDorsey #AlexJones	@MariaYes2trump	Maria❤Trump2Q2Q	United States of America	Florida	St. Petersburg	Neutral	Neutral	Twitter						RT @moeanon02 Dont miss the MOE AB Show at 9 pm EST on @PatriotsSoapbox https://t.co/dsnCaLfADd TALKING THE LATEST ON #NXIVM #OperationVarsityBlues #Weinstein #JackDorsey #AlexJones	Retweet		
1120883918327156736		http://twitter.com/PricelessProds/status/1120883918327156736	"RT @ABradford10 JAY DONOVAN: ACADEMIC FIXER | Teaser Clip | The ""Consultation"" • Featuring: Anthony Bradford & Baylee Littrell • #collegeadmissions #collegeadmissionsscandal #collegecheatingscandal #operationvarsityblues #varsityblues #sat #act #academics https://t.co/8YOBxbwCCx"	@PricelessProds	Priceless Productions	United States of America			Neutral	Neutral	Twitter						"RT @ABradford10 JAY DONOVAN: ACADEMIC FIXER | Teaser Clip | The ""Consultation""
•
Featuring: Anthony Bradford & Baylee Littrell
•
#collegeadmissions #collegeadmissionsscandal #collegecheatingscandal #operationvarsityblues #varsityblues #sat #act #academics https://t.co/8YOBxbwCCx"	Retweet		
1121074342803034112		http://twitter.com/YourTango/status/1121074342803034112	Former assistant to #FelicityHuffman & #loriloughlin speaks out on #OperationvarsityBlues #collegeadmissionsscandal #USC #AprilTelek #Yale #Georgetown #oliviajade https://t.co/qcobiNBDNR	@YourTango	YourTango	United States of America	New York	New York	Neutral	Neutral	Twitter						"Former assistant to #FelicityHuffman & #loriloughlin speaks out on #OperationvarsityBlues #collegeadmissionsscandal  #USC #AprilTelek #Yale #Georgetown #oliviajade 

https://t.co/qcobiNBDNR"	Tweet		
1121110209924096002		http://twitter.com/dailyblastlive/status/1121110209924096002	"Lori Loughlin and her husband Mossimo Giannulli might be taking the ""we didn't know"" defense in the College Admissions scandal case, according to reports. #DBLtake #CollegeAdmissionScandal #OperationVarsityBlues #AuntBecky #FullHouse #Mossimo https://t.co/tYN3stINKP"	@dailyblastlive	Daily Blast LIVE				Neutral	Neutral	Twitter						"Lori Loughlin and her husband Mossimo Giannulli might be taking the ""we didn't know"" defense in the College Admissions scandal case, according to reports.

#DBLtake #CollegeAdmissionScandal #OperationVarsityBlues #AuntBecky #FullHouse #Mossimo https://t.co/tYN3stINKP"	Tweet		
1121165494877212673		http://twitter.com/theBreakerNews/status/1121165494877212673	Just in: Michael Center, 54, ex-Univ. of Texas at Austin tennis coach, pleaded guilty to accepting $100K bribe in relation to #OperationVarsityBlues	@theBreakerNews	theBreaker.news	Canada	British Columbia	Vancouver	Negative	Neutral	Twitter						Just in: Michael Center, 54, ex-Univ. of Texas at Austin tennis coach, pleaded guilty to accepting $100K bribe in relation to #OperationVarsityBlues	Tweet		
1120881613129129984		http://twitter.com/DebraTheis/status/1120881613129129984	@SenWarren Is this all reated to #operationvarsityblues Is there a 501c3 out there promoting #StudentLoan	@DebraTheis	Deb's head	United States of America			Positive	Unclassified	Twitter						"@SenWarren Is this all reated to #operationvarsityblues
Is there a 501c3 out there promoting #StudentLoan"	Reply		
